entry_threshold,exit_threshold,exit_prob_drop,min_hold_bars,max_hold_seconds,stop_loss_pct,take_profit_pct,max_spread_bps,trades,wins,pnl,pnl_perc,sharpe,max_drawdown,profit_factor,median_trade,avg_trade,fraction_time_in_position,skipped_spread,skipped_sizing,skipped_other,exit_reasons,coverage
0.49,0.48,0.1,1,3600.0,0.005,0.0075,10,3402,1575,19546168.005491115,195461.68005491115,19.700009975547225,3666.21715519391,127.74635505124905,-0.06969463880150313,5745.493240885092,0.36715,0,0,0,"{""stop_loss"": 1596, ""gate_close"": 381, ""take_profit"": 1134, ""prob_floor"": 277, ""prob_trailing"": 12, ""time_limit"": 2}",0.38755
0.49,0.48,0.1,3,,0.004,,8,1637,684,5609918.661424468,56099.18661424468,10.130048343758082,3951.767637570506,77.81372217437703,-0.11352026336000968,3426.9509232892283,0.56075,0,0,0,"{""stop_loss"": 760, ""gate_close"": 393, ""prob_floor"": 441, ""prob_trailing"": 43}",0.38755
0.49,0.48,0.1,3,,0.004,,10,1637,684,5609918.661424468,56099.18661424468,10.130048343758082,3951.767637570506,77.81372217437703,-0.11352026336000968,3426.9509232892283,0.56075,0,0,0,"{""stop_loss"": 760, ""gate_close"": 393, ""prob_floor"": 441, ""prob_trailing"": 43}",0.38755
0.49,0.48,0.1,3,,0.004,0.0075,8,1717,868,8346996.519036931,83469.96519036932,12.882666024591694,2120.48476013288,123.10110942597933,0.005741127347994778,4861.384111262044,0.5556,0,0,0,"{""stop_loss"": 711, ""take_profit"": 528, ""prob_floor"": 243, ""gate_close"": 218, ""prob_trailing"": 17}",0.38755
0.49,0.48,0.1,3,,0.004,0.0075,10,1717,868,8346996.519036931,83469.96519036932,12.882666024591694,2120.48476013288,123.10110942597933,0.005741127347994778,4861.384111262044,0.5556,0,0,0,"{""stop_loss"": 711, ""take_profit"": 528, ""prob_floor"": 243, ""gate_close"": 218, ""prob_trailing"": 17}",0.38755
0.49,0.48,0.1,3,,0.005,,8,1637,684,5609918.661424468,56099.18661424468,10.130048343758082,3951.767637570506,77.81372217437703,-0.11352026336000968,3426.9509232892283,0.56075,0,0,0,"{""stop_loss"": 758, ""gate_close"": 395, ""prob_floor"": 441, ""prob_trailing"": 43}",0.38755
0.49,0.48,0.1,3,,0.005,,10,1637,684,5609918.661424468,56099.18661424468,10.130048343758082,3951.767637570506,77.81372217437703,-0.11352026336000968,3426.9509232892283,0.56075,0,0,0,"{""stop_loss"": 758, ""gate_close"": 395, ""prob_floor"": 441, ""prob_trailing"": 43}",0.38755
0.49,0.48,0.1,3,,0.005,0.0075,8,1717,868,8346996.519036931,83469.96519036932,12.882666024591694,2120.48476013288,123.10110942597933,0.005741127347994778,4861.384111262044,0.5556,0,0,0,"{""stop_loss"": 709, ""take_profit"": 528, ""prob_floor"": 243, ""gate_close"": 220, ""prob_trailing"": 17}",0.38755
0.49,0.48,0.1,3,,0.005,0.0075,10,1717,868,8346996.519036931,83469.96519036932,12.882666024591694,2120.48476013288,123.10110942597933,0.005741127347994778,4861.384111262044,0.5556,0,0,0,"{""stop_loss"": 709, ""take_profit"": 528, ""prob_floor"": 243, ""gate_close"": 220, ""prob_trailing"": 17}",0.38755
0.49,0.48,0.1,3,3600.0,0.004,,8,1637,684,5609918.661424468,56099.18661424468,10.130048343758082,3951.767637570506,77.81372217437703,-0.11352026336000968,3426.9509232892283,0.56075,0,0,0,"{""stop_loss"": 760, ""gate_close"": 393, ""prob_floor"": 441, ""prob_trailing"": 41, ""time_limit"": 2}",0.38755
